t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
1571,13,15.52,137.28,0.00,Pedestrian
1571,14,-62.61,-61.60,0.00,Pedestrian
1571,15,-140.81,50.77,0.00,Pedestrian
1571,16,142.06,84.88,0.00,Pedestrian
1571,17,105.69,77.46,0.00,Pedestrian
1571,18,-65.48,-140.80,0.00,Pedestrian
1572,0,7.54,57.78,0.25,Vehicle
1572,1,146.48,-138.66,0.01,Vehicle
1572,2,-9.13,-55.52,0.00,Vehicle
1572,3,15.57,-99.31,0.00,Vehicle
1572,4,-4.47,14.00,0.00,Vehicle
1572,5,24.71,-97.60,0.70,Vehicle
1572,6,-39.23,-101.20,0.01,Vehicle
1572,7,-137.35,12.50,2.05,Vehicle
1572,8,-62.59,-137.00,0.00,Pedestrian
1572,9,-135.98,-60.56,0.00,Pedestrian
1572,10,60.57,-66.23,0.00,Pedestrian
1572,11,128.71,144.11,0.00,Pedestrian
1572,12,15.50,130.66,0.00,Pedestrian
1572,13,15.50,137.28,0.00,Pedestrian
1572,14,-62.60,-61.60,0.00,Pedestrian
1572,15,-140.81,50.77,0.00,Pedestrian
1572,16,142.06,84.88,0.00,Pedestrian
1572,17,105.68,77.46,0.00,Pedestrian
1572,18,-65.48,-140.80,0.00,Pedestrian
1573,0,7.53,57.77,0.27,Vehicle
1573,1,146.48,-138.66,0.01,Vehicle
1573,2,-9.13,-55.52,0.00,Vehicle
1573,3,15.27,-99.29,0.00,Vehicle
1573,4,-4.47,14.24,0.00,Vehicle
1573,5,24.71,-97.61,0.06,Vehicle
1573,6,-38.80,-101.20,0.00,Vehicle
1573,7,-137.35,12.64,2.19,Vehicle
1573,8,-62.71,-137.01,0.00,Pedestrian
1573,9,-135.85,-60.56,0.00,Pedestrian
1573,10,60.57,-66.35,0.00,Pedestrian
1573,11,128.58,144.11,0.00,Pedestrian
1573,12,15.63,130.67,0.00,Pedestrian
1573,13,15.63,137.29,0.00,Pedestrian
1573,14,-62.58,-61.47,0.00,Pedestrian
1573,15,-140.94,50.77,0.00,Pedestrian
1573,16,142.07,85.01,0.00,Pedestrian
1573,17,105.68,77.33,0.00,Pedestrian
1573,18,-65.61,-140.80,0.00,Pedestrian
1574,0,7.53,57.77,0.32,Vehicle
1574,1,146.48,-138.66,0.02,Vehicle
1574,2,-9.13,-55.52,0.00,Vehicle
1574,3,15.27,-99.29,0.00,Vehicle
1574,4,-4.47,14.24,0.00,Vehicle
1574,5,24.71,-97.61,0.15,Vehicle
1574,6,-38.80,-101.20,0.00,Vehicle
1574,7,-137.34,12.52,1.08,Vehicle
1574,8,-62.61,-137.01,0.00,Pedestrian
1574,9,-135.85,-60.56,0.00,Pedestrian
1574,10,60.57,-66.35,0.00,Pedestrian
1574,11,128.58,144.11,0.00,Pedestrian
1574,12,15.53,130.67,0.00,Pedestrian
1574,13,15.53,137.29,0.00,Pedestrian
1574,14,-62.58,-61.47,0.00,Pedestrian
1574,15,-140.94,50.77,0.00,Pedestrian
1574,16,142.07,85.01,0.00,Pedestrian
1574,17,105.68,77.33,0.00,Pedestrian
1574,18,-65.61,-140.80,0.00,Pedestrian
1575,0,7.53,57.75,0.37,Vehicle
1575,1,146.48,-138.66,0.01,Vehicle
1575,2,-9.13,-55.52,0.00,Vehicle
1575,3,14.96,-99.26,0.00,Vehicle
1575,4,-4.47,14.48,0.00,Vehicle
1575,5,24.71,-97.62,0.23,Vehicle
1575,6,-38.37,-101.20,0.00,Vehicle
1575,7,-137.34,12.66,0.55,Vehicle
1575,8,-62.72,-137.02,0.00,Pedestrian
1575,9,-135.72,-60.56,0.00,Pedestrian
1575,10,60.57,-66.48,0.00,Pedestrian
1575,11,128.45,144.11,0.00,Pedestrian
1575,12,15.63,130.68,0.00,Pedestrian
1575,13,15.63,137.29,0.00,Pedestrian
1575,14,-62.67,-61.56,0.00,Pedestrian
1575,15,-141.07,50.77,0.00,Pedestrian
1575,16,142.07,85.14,0.00,Pedestrian
1575,17,105.74,77.44,0.00,Pedestrian
1575,18,-65.74,-140.80,0.00,Pedestrian
1576,0,7.53,57.77,0.14,Vehicle
1576,1,146.48,-138.66,0.02,Vehicle
1576,2,-9.13,-55.52,0.00,Vehicle
1576,3,14.96,-99.26,0.00,Vehicle
1576,4,-4.47,14.48,0.00,Vehicle
1576,5,24.71,-97.63,0.36,Vehicle
1576,6,-38.37,-101.20,0.01,Vehicle
1576,7,-137.34,12.52,0.88,Vehicle
1576,8,-62.61,-137.02,0.00,Pedestrian
1576,9,-135.72,-60.56,0.00,Pedestrian
1576,10,60.57,-66.48,0.00,Pedestrian
1576,11,128.45,144.11,0.00,Pedestrian
1576,12,15.53,130.68,0.00,Pedestrian
1576,13,15.53,137.29,0.00,Pedestrian
1576,14,-62.61,-61.56,0.00,Pedestrian
1576,15,-141.07,50.77,0.00,Pedestrian
1576,16,142.07,85.14,0.00,Pedestrian
1576,17,105.69,77.44,0.00,Pedestrian
1576,18,-65.74,-140.80,0.00,Pedestrian
1577,0,7.53,57.77,0.21,Vehicle
1577,1,146.48,-138.66,0.01,Vehicle
1577,2,-9.13,-55.52,0.00,Vehicle
1577,3,14.64,-99.23,0.00,Vehicle
1577,4,-4.47,14.74,0.00,Vehicle
1577,5,24.71,-97.63,0.46,Vehicle
1577,6,-37.94,-101.19,0.00,Vehicle
1577,7,-137.34,12.66,0.95,Vehicle
1577,8,-62.72,-137.03,0.00,Pedestrian
1577,9,-135.60,-60.56,0.00,Pedestrian
1577,10,60.57,-66.61,0.00,Pedestrian
1577,11,128.32,144.11,0.00,Pedestrian
1577,12,15.63,130.69,0.00,Pedestrian
1577,13,15.63,137.30,0.00,Pedestrian
1577,14,-62.59,-61.44,0.00,Pedestrian
1577,15,-141.20,50.77,0.00,Pedestrian
1577,16,142.07,85.27,0.00,Pedestrian
1577,17,105.68,77.31,0.00,Pedestrian
1577,18,-65.87,-140.81,0.00,Pedestrian
1578,0,7.53,57.77,0.07,Vehicle
1578,1,146.48,-138.66,0.02,Vehicle
1578,2,-9.13,-55.52,0.00,Vehicle
1578,3,14.64,-99.23,0.00,Vehicle
1578,4,-4.47,14.74,0.00,Vehicle
1578,5,24.71,-97.65,0.59,Vehicle
1578,6,-37.94,-101.19,0.00,Vehicle
1578,7,-137.34,12.53,1.09,Vehicle
1578,8,-62.61,-137.03,0.00,Pedestrian
1578,9,-135.60,-60.56,0.00,Pedestrian
1578,10,60.57,-66.61,0.00,Pedestrian
1578,11,128.32,144.11,0.00,Pedestrian
1578,12,15.53,130.69,0.00,Pedestrian
1578,13,15.53,137.30,0.00,Pedestrian
1578,14,-62.59,-61.44,0.00,Pedestrian
1578,15,-141.20,50.77,0.00,Pedestrian
1578,16,142.07,85.27,0.00,Pedestrian
1578,17,105.68,77.31,0.00,Pedestrian
1578,18,-65.87,-140.81,0.00,Pedestrian
1579,0,7.52,57.77,0.06,Vehicle
1579,1,146.48,-138.66,0.01,Vehicle
1579,2,-9.13,-55.52,0.00,Vehicle
1579,3,14.31,-99.20,0.00,Vehicle
1579,4,-4.47,15.00,0.00,Vehicle
1579,5,24.71,-97.65,0.23,Vehicle
1579,6,-37.51,-101.19,0.00,Vehicle
1579,7,-137.34,12.67,1.19,Vehicle
1579,8,-62.72,-137.04,0.00,Pedestrian
1579,9,-135.47,-60.56,0.00,Pedestrian
1579,10,60.57,-66.74,0.00,Pedestrian
1579,11,128.20,144.11,0.00,Pedestrian
1579,12,15.63,130.71,0.00,Pedestrian
1579,13,15.63,137.30,0.00,Pedestrian
1579,14,-62.68,-61.53,0.00,Pedestrian
1579,15,-141.33,50.77,0.00,Pedestrian
1579,16,142.08,85.40,0.00,Pedestrian
1579,17,105.74,77.42,0.00,Pedestrian
1579,18,-66.00,-140.81,0.00,Pedestrian
1580,0,7.52,57.77,0.05,Vehicle
1580,1,146.48,-138.66,0.02,Vehicle
1580,2,-9.13,-55.52,0.00,Vehicle
1580,3,14.31,-99.20,0.00,Vehicle
1580,4,-4.47,15.00,0.00,Vehicle
1580,5,24.71,-97.66,0.36,Vehicle
1580,6,-37.51,-101.19,0.00,Vehicle
1580,7,-137.34,12.53,1.31,Vehicle
1580,8,-62.61,-137.04,0.00,Pedestrian
1580,9,-135.47,-60.56,0.00,Pedestrian
1580,10,60.57,-66.74,0.00,Pedestrian
1580,11,128.20,144.11,0.00,Pedestrian
1580,12,15.53,130.71,0.00,Pedestrian
1580,13,15.53,137.30,0.00,Pedestrian
1580,14,-62.61,-61.53,0.00,Pedestrian
1580,15,-141.33,50.77,0.00,Pedestrian
1580,16,142.08,85.40,0.00,Pedestrian
1580,17,105.69,77.42,0.00,Pedestrian
1580,18,-66.00,-140.81,0.00,Pedestrian
1581,0,7.52,57.77,0.04,Vehicle
1581,1,146.48,-138.66,0.01,Vehicle
1581,2,-9.13,-55.53,0.00,Vehicle
1581,3,13.98,-99.17,0.00,Vehicle
1581,4,-4.47,15.28,0.00,Vehicle
1581,5,24.71,-97.67,0.34,Vehicle
1581,6,-37.07,-101.19,0.00,Vehicle
1581,7,-137.34,12.67,1.42,Vehicle
1581,8,-62.72,-137.05,0.00,Pedestrian
1581,9,-135.34,-60.56,0.00,Pedestrian
1581,10,60.57,-66.87,0.00,Pedestrian
1581,11,128.07,144.11,0.00,Pedestrian
1581,12,15.63,130.72,0.00,Pedestrian
1581,13,15.63,137.31,0.00,Pedestrian
1581,14,-62.58,-61.40,0.00,Pedestrian
1581,15,-141.46,50.78,0.00,Pedestrian
1581,16,142.08,85.53,0.00,Pedestrian
1581,17,105.68,77.29,0.00,Pedestrian
1581,18,-66.13,-140.81,0.00,Pedestrian
1582,0,7.52,57.77,0.03,Vehicle
1582,1,146.48,-138.66,0.02,Vehicle
1582,2,-9.13,-55.53,0.00,Vehicle
1582,3,13.98,-99.17,0.00,Vehicle
1582,4,-4.47,15.28,0.00,Vehicle
1582,5,24.71,-97.68,0.47,Vehicle
1582,6,-37.07,-101.19,0.00,Vehicle
1582,7,-137.34,12.52,1.55,Vehicle
1582,8,-62.61,-137.05,0.00,Pedestrian
1582,9,-135.34,-60.56,0.00,Pedestrian
1582,10,60.57,-66.87,0.00,Pedestrian
1582,11,128.07,144.11,0.00,Pedestrian
1582,12,15.53,130.72,0.00,Pedestrian
1582,13,15.53,137.31,0.00,Pedestrian
1582,14,-62.58,-61.40,0.00,Pedestrian
1582,15,-141.46,50.78,0.00,Pedestrian
1582,16,142.08,85.53,0.00,Pedestrian
1582,17,105.68,77.29,0.00,Pedestrian
1582,18,-66.13,-140.81,0.00,Pedestrian
1583,0,7.52,57.77,0.02,Vehicle
1583,1,146.48,-138.66,0.01,Vehicle
1583,2,-9.12,-55.55,0.00,Vehicle
1583,3,13.65,-99.14,0.00,Vehicle
1583,4,-4.46,15.57,0.00,Vehicle
1583,5,24.71,-97.69,0.27,Vehicle
1583,6,-36.65,-101.18,0.00,Vehicle
1583,7,-137.34,12.66,1.69,Vehicle
1583,8,-62.71,-137.06,0.00,Pedestrian
1583,9,-135.21,-60.56,0.00,Pedestrian
1583,10,60.57,-67.00,0.00,Pedestrian
1583,11,127.94,144.11,0.00,Pedestrian
1583,12,15.63,130.73,0.00,Pedestrian
1583,13,15.63,137.31,0.00,Pedestrian
1583,14,-62.67,-61.49,0.00,Pedestrian
1583,15,-141.59,50.78,0.00,Pedestrian
1583,16,142.08,85.66,0.00,Pedestrian
1583,17,105.74,77.40,0.00,Pedestrian
1583,18,-66.26,-140.82,0.00,Pedestrian
1584,0,7.52,57.77,0.01,Vehicle
1584,1,146.48,-138.66,0.02,Vehicle
1584,2,-9.12,-55.55,0.00,Vehicle
1584,3,13.65,-99.14,0.08,Vehicle
1584,4,-4.46,15.57,0.00,Vehicle
1584,5,24.71,-97.70,0.40,Vehicle
1584,6,-36.65,-101.18,0.00,Vehicle
1584,7,-137.34,12.51,1.82,Vehicle
1584,8,-62.61,-137.06,0.00,Pedestrian
1584,9,-135.21,-60.56,0.00,Pedestrian
1584,10,60.57,-67.00,0.00,Pedestrian
1584,11,127.94,144.11,0.00,Pedestrian
1584,12,15.53,130.73,0.00,Pedestrian
1584,13,15.53,137.31,0.00,Pedestrian
1584,14,-62.61,-61.49,0.00,Pedestrian
1584,15,-141.59,50.78,0.00,Pedestrian
1584,16,142.08,85.66,0.00,Pedestrian
1584,17,105.69,77.40,0.00,Pedestrian
1584,18,-66.26,-140.82,0.00,Pedestrian
1585,0,7.51,57.77,0.01,Vehicle
1585,1,146.48,-138.66,0.01,Vehicle
1585,2,-9.12,-55.59,0.00,Vehicle
1585,3,13.31,-99.11,0.02,Vehicle
1585,4,-4.46,15.87,0.00,Vehicle
1585,5,24.71,-97.70,0.30,Vehicle
1585,6,-36.22,-101.18,0.00,Vehicle
1585,7,-137.34,12.65,1.98,Vehicle
1585,8,-62.72,-137.07,0.00,Pedestrian
1585,9,-135.08,-60.56,0.00,Pedestrian
1585,10,60.57,-67.13,0.00,Pedestrian
1585,11,127.81,144.11,0.00,Pedestrian
1585,12,15.63,130.74,0.00,Pedestrian
1585,13,15.63,137.32,0.00,Pedestrian
1585,14,-62.58,-61.36,0.00,Pedestrian
1585,15,-141.72,50.78,0.00,Pedestrian
1585,16,142.09,85.79,0.00,Pedestrian
1585,17,105.68,77.27,0.00,Pedestrian
1585,18,-66.39,-140.82,0.00,Pedestrian
1586,0,7.52,57.77,0.20,Vehicle
1586,1,146.48,-138.66,0.02,Vehicle
1586,2,-9.12,-55.59,0.00,Vehicle
1586,3,13.31,-99.11,0.01,Vehicle
1586,4,-4.46,15.87,0.00,Vehicle
1586,5,24.71,-97.71,0.43,Vehicle
1586,6,-36.22,-101.18,0.00,Vehicle
1586,7,-137.34,12.50,2.12,Vehicle
1586,8,-62.61,-137.07,0.00,Pedestrian
1586,9,-135.08,-60.56,0.00,Pedestrian
1586,10,60.57,-67.13,0.00,Pedestrian
1586,11,127.81,144.11,0.00,Pedestrian
1586,12,15.53,130.74,0.00,Pedestrian
1586,13,15.53,137.32,0.00,Pedestrian
1586,14,-62.58,-61.36,0.00,Pedestrian
1586,15,-141.72,50.78,0.00,Pedestrian
1586,16,142.09,85.79,0.00,Pedestrian
1586,17,105.68,77.27,0.00,Pedestrian
1586,18,-66.39,-140.82,0.00,Pedestrian
1587,0,7.52,57.77,0.07,Vehicle
1587,1,146.48,-138.66,0.01,Vehicle
1587,2,-9.12,-55.59,0.00,Vehicle
1587,3,13.31,-99.11,0.00,Vehicle
1587,4,-4.46,15.87,0.00,Vehicle
1587,5,24.71,-97.72,0.29,Vehicle
1587,6,-36.22,-101.18,0.00,Vehicle
1587,7,-137.34,12.46,2.29,Vehicle
1587,8,-62.59,-137.07,0.00,Pedestrian
1587,9,-135.08,-60.56,0.00,Pedestrian
1587,10,60.57,-67.13,0.00,Pedestrian
1587,11,127.81,144.11,0.00,Pedestrian
1587,12,15.51,130.74,0.00,Pedestrian
1587,13,15.51,137.32,0.00,Pedestrian
1587,14,-62.58,-61.36,0.00,Pedestrian
1587,15,-141.72,50.78,0.00,Pedestrian
1587,16,142.09,85.79,0.00,Pedestrian
1587,17,105.68,77.27,0.00,Pedestrian
1587,18,-66.39,-140.82,0.00,Pedestrian
1588,0,7.52,57.76,0.14,Vehicle
1588,1,146.48,-138.66,0.00,Vehicle
1588,2,-9.11,-55.62,0.00,Vehicle
1588,3,12.99,-99.10,0.00,Vehicle
1588,4,-4.46,16.17,0.00,Vehicle
1588,5,24.71,-97.72,0.08,Vehicle
1588,6,-35.79,-101.18,0.00,Vehicle
1588,7,-137.33,12.63,0.35,Vehicle
1588,8,-62.71,-137.08,0.00,Pedestrian
1588,9,-134.95,-60.56,0.00,Pedestrian
1588,10,60.57,-67.26,0.00,Pedestrian
1588,11,127.68,144.11,0.00,Pedestrian
1588,12,15.63,130.75,0.00,Pedestrian
1588,13,15.63,137.32,0.00,Pedestrian
1588,14,-62.67,-61.45,0.00,Pedestrian
1588,15,-141.84,50.78,0.00,Pedestrian
1588,16,142.09,85.91,0.00,Pedestrian
1588,17,105.74,77.38,0.00,Pedestrian
1588,18,-66.51,-140.82,0.00,Pedestrian
1589,0,7.52,57.76,0.07,Vehicle
1589,1,146.48,-138.66,0.02,Vehicle
1589,2,-9.11,-55.62,0.00,Vehicle
1589,3,12.99,-99.10,0.02,Vehicle
1589,4,-4.46,16.17,0.00,Vehicle
1589,5,24.71,-97.73,0.21,Vehicle
1589,6,-35.79,-101.18,0.00,Vehicle
1589,7,-137.33,12.50,0.81,Vehicle
1589,8,-62.61,-137.08,0.00,Pedestrian
1589,9,-134.95,-60.56,0.00,Pedestrian
1589,10,60.57,-67.26,0.00,Pedestrian
1589,11,127.68,144.11,0.00,Pedestrian
1589,12,15.53,130.75,0.00,Pedestrian
1589,13,15.53,137.32,0.00,Pedestrian
1589,14,-62.61,-61.45,0.00,Pedestrian
1589,15,-141.84,50.78,0.00,Pedestrian
1589,16,142.09,85.91,0.00,Pedestrian
1589,17,105.69,77.38,0.00,Pedestrian
1589,18,-66.51,-140.82,0.00,Pedestrian
1590,0,7.52,57.76,0.03,Vehicle
1590,1,146.48,-138.66,0.01,Vehicle
1590,2,-9.11,-55.67,0.00,Vehicle
1590,3,12.74,-99.07,0.00,Vehicle
1590,4,-4.46,16.48,0.00,Vehicle
1590,5,24.71,-97.74,0.32,Vehicle
1590,6,-35.36,-101.17,0.00,Vehicle
1590,7,-137.33,12.64,0.79,Vehicle
1590,8,-62.72,-137.09,0.00,Pedestrian
1590,9,-134.82,-60.56,0.00,Pedestrian
1590,10,60.57,-67.39,0.00,Pedestrian
1590,11,127.55,144.11,0.00,Pedestrian
1590,12,15.63,130.77,0.00,Pedestrian
1590,13,15.63,137.33,0.00,Pedestrian
1590,14,-62.58,-61.32,0.00,Pedestrian
1590,15,-141.97,50.78,0.00,Pedestrian
1590,16,142.09,86.04,0.00,Pedestrian
1590,17,105.68,77.25,0.00,Pedestrian
1590,18,-66.64,-140.83,0.00,Pedestrian
1591,0,7.52,57.76,0.01,Vehicle
1591,1,146.48,-138.66,0.02,Vehicle
1591,2,-9.11,-55.67,0.00,Vehicle
1591,3,12.74,-99.07,0.02,Vehicle
1591,4,-4.46,16.48,0.00,Vehicle
1591,5,24.71,-97.75,0.45,Vehicle
1591,6,-35.36,-101.17,0.00,Vehicle
1591,7,-137.33,12.51,0.93,Vehicle
1591,8,-62.61,-137.09,0.00,Pedestrian
1591,9,-134.82,-60.56,0.00,Pedestrian
1591,10,60.57,-67.39,0.00,Pedestrian
1591,11,127.55,144.11,0.00,Pedestrian
1591,12,15.53,130.77,0.00,Pedestrian
1591,13,15.53,137.33,0.00,Pedestrian
1591,14,-62.58,-61.32,0.00,Pedestrian
1591,15,-141.97,50.78,0.00,Pedestrian
1591,16,142.09,86.04,0.00,Pedestrian
1591,17,105.68,77.25,0.00,Pedestrian
1591,18,-66.64,-140.83,0.00,Pedestrian
1592,0,7.52,57.76,0.00,Vehicle
1592,1,146.48,-138.66,0.01,Vehicle
1592,2,-9.10,-55.74,0.00,Vehicle
1592,3,12.54,-99.06,0.00,Vehicle
1592,4,-4.46,16.81,0.00,Vehicle
1592,5,24.71,-97.75,0.32,Vehicle
1592,6,-34.93,-101.17,0.00,Vehicle
1592,7,-137.33,12.65,0.96,Vehicle
1592,8,-62.72,-137.09,0.00,Pedestrian
1592,9,-134.69,-60.56,0.00,Pedestrian
1592,10,60.57,-67.52,0.00,Pedestrian
1592,11,127.42,144.11,0.00,Pedestrian
1592,12,15.64,130.78,0.00,Pedestrian
1592,13,15.64,137.33,0.00,Pedestrian
1592,14,-62.68,-61.42,0.00,Pedestrian
1592,15,-142.11,50.78,0.00,Pedestrian
1592,16,142.10,86.17,0.00,Pedestrian
1592,17,105.74,77.37,0.00,Pedestrian
1592,18,-66.78,-140.83,0.00,Pedestrian
1593,0,7.51,57.76,0.02,Vehicle
1593,1,146.48,-138.66,0.02,Vehicle
1593,2,-9.10,-55.74,0.00,Vehicle
1593,3,12.54,-99.06,0.02,Vehicle
1593,4,-4.46,16.81,0.00,Vehicle
1593,5,24.71,-97.77,0.46,Vehicle
1593,6,-34.93,-101.17,0.00,Vehicle
1593,7,-137.33,12.51,1.03,Vehicle
1593,8,-62.61,-137.09,0.00,Pedestrian
1593,9,-134.69,-60.56,0.00,Pedestrian
1593,10,60.57,-67.52,0.00,Pedestrian
1593,11,127.42,144.11,0.00,Pedestrian
1593,12,15.53,130.78,0.00,Pedestrian
1593,13,15.53,137.33,0.00,Pedestrian
1593,14,-62.61,-61.42,0.00,Pedestrian
1593,15,-142.11,50.78,0.00,Pedestrian
1593,16,142.10,86.17,0.00,Pedestrian
1593,17,105.69,77.37,0.00,Pedestrian
1593,18,-66.78,-140.83,0.00,Pedestrian
1594,0,7.51,57.76,0.01,Vehicle
1594,1,146.48,-138.66,0.01,Vehicle
1594,2,-9.09,-55.84,0.00,Vehicle
1594,3,12.38,-99.06,0.01,Vehicle
1594,4,-4.46,17.14,0.00,Vehicle
1594,5,24.71,-97.77,0.29,Vehicle
1594,6,-34.49,-101.17,0.00,Vehicle
1594,7,-137.33,12.65,1.13,Vehicle
1594,8,-62.72,-137.10,0.00,Pedestrian
1594,9,-134.56,-60.56,0.00,Pedestrian
1594,10,60.57,-67.65,0.00,Pedestrian
1594,11,127.29,144.11,0.00,Pedestrian
1594,12,15.63,130.79,0.00,Pedestrian
1594,13,15.63,137.34,0.00,Pedestrian
1594,14,-62.58,-61.29,0.00,Pedestrian
1594,15,-142.24,50.78,0.00,Pedestrian
1594,16,142.10,86.30,0.00,Pedestrian
1594,17,105.68,77.24,0.00,Pedestrian
1594,18,-66.91,-140.83,0.00,Pedestrian
1595,0,7.51,57.76,0.01,Vehicle
1595,1,146.48,-138.66,0.02,Vehicle
1595,2,-9.09,-55.84,0.00,Vehicle
1595,3,12.38,-99.06,0.02,Vehicle
1595,4,-4.45,17.14,0.00,Vehicle
1595,5,24.71,-97.78,0.42,Vehicle
1595,6,-34.49,-101.17,0.00,Vehicle
1595,7,-137.33,12.51,1.25,Vehicle
1595,8,-62.61,-137.10,0.00,Pedestrian
1595,9,-134.56,-60.56,0.00,Pedestrian
1595,10,60.57,-67.65,0.00,Pedestrian
1595,11,127.29,144.11,0.00,Pedestrian
1595,12,15.53,130.79,0.00,Pedestrian
1595,13,15.53,137.34,0.00,Pedestrian
1595,14,-62.58,-61.29,0.00,Pedestrian
1595,15,-142.24,50.78,0.00,Pedestrian
1595,16,142.10,86.30,0.00,Pedestrian
1595,17,105.68,77.24,0.00,Pedestrian
1595,18,-66.91,-140.83,0.00,Pedestrian
1596,0,7.51,57.76,0.01,Vehicle
1596,1,146.48,-138.66,0.01,Vehicle
1596,2,-9.07,-55.95,0.00,Vehicle
1596,3,12.26,-99.06,0.01,Vehicle
1596,4,-4.45,17.47,0.00,Vehicle
1596,5,24.71,-97.79,0.31,Vehicle
1596,6,-34.07,-101.16,0.00,Vehicle
1596,7,-137.33,12.65,1.37,Vehicle
1596,8,-62.72,-137.11,0.00,Pedestrian
1596,9,-134.44,-60.56,0.00,Pedestrian
1596,10,60.57,-67.77,0.00,Pedestrian
1596,11,127.16,144.11,0.00,Pedestrian
1596,12,15.63,130.80,0.00,Pedestrian
1596,13,15.63,137.34,0.00,Pedestrian
1596,14,-62.67,-61.38,0.00,Pedestrian
1596,15,-142.36,50.78,0.00,Pedestrian
1596,16,142.10,86.43,0.00,Pedestrian
1596,17,105.74,77.35,0.00,Pedestrian
1596,18,-67.03,-140.83,0.00,Pedestrian
1597,0,7.52,57.76,0.01,Vehicle
1597,1,146.48,-138.66,0.02,Vehicle
1597,2,-9.07,-55.95,0.00,Vehicle
1597,3,12.27,-99.06,0.03,Vehicle
1597,4,-4.45,17.47,0.01,Vehicle
1597,5,24.72,-97.80,0.44,Vehicle
1597,6,-34.07,-101.16,0.00,Vehicle
1597,7,-137.33,12.51,1.51,Vehicle
1597,8,-62.61,-137.11,0.00,Pedestrian
1597,9,-134.44,-60.56,0.00,Pedestrian
1597,10,60.57,-67.77,0.00,Pedestrian
1597,11,127.16,144.11,0.00,Pedestrian
1597,12,15.53,130.80,0.00,Pedestrian
1597,13,15.53,137.34,0.00,Pedestrian
1597,14,-62.61,-61.38,0.00,Pedestrian
1597,15,-142.36,50.78,0.00,Pedestrian
1597,16,142.10,86.43,0.00,Pedestrian
1597,17,105.69,77.35,0.00,Pedestrian
1597,18,-67.03,-140.83,0.00,Pedestrian
1598,0,7.51,57.76,0.00,Vehicle
1598,1,146.48,-138.66,0.01,Vehicle
1598,2,-9.06,-56.09,0.00,Vehicle
1598,3,12.17,-99.07,0.01,Vehicle
1598,4,-4.45,17.82,0.01,Vehicle
1598,5,24.71,-97.81,0.29,Vehicle
1598,6,-33.63,-101.16,0.00,Vehicle
1598,7,-137.33,12.65,1.65,Vehicle
1598,8,-62.72,-137.12,0.00,Pedestrian
1598,9,-134.30,-60.56,0.00,Pedestrian
1598,10,60.57,-67.91,0.00,Pedestrian
1598,11,127.03,144.11,0.00,Pedestrian
1598,12,15.64,130.81,0.00,Pedestrian
1598,13,15.64,137.35,0.00,Pedestrian
1598,14,-62.58,-61.25,0.00,Pedestrian
1598,15,-142.49,50.78,0.00,Pedestrian
1598,16,142.11,86.56,0.00,Pedestrian
1598,17,105.68,77.22,0.00,Pedestrian
1598,18,-67.16,-140.84,0.00,Pedestrian
1599,0,7.51,57.76,0.00,Vehicle
1599,1,146.48,-138.66,0.02,Vehicle
1599,2,-9.06,-56.09,0.00,Vehicle
1599,3,12.17,-99.07,0.03,Vehicle
1599,4,-4.45,17.82,0.04,Vehicle
1599,5,24.72,-97.82,0.43,Vehicle
1599,6,-33.63,-101.16,0.00,Vehicle
1599,7,-137.33,12.50,1.78,Vehicle
1599,8,-62.61,-137.12,0.00,Pedestrian
1599,9,-134.30,-60.56,0.00,Pedestrian
1599,10,60.57,-67.91,0.00,Pedestrian
1599,11,127.03,144.11,0.00,Pedestrian
1599,12,15.53,130.81,0.00,Pedestrian
1599,13,15.53,137.35,0.00,Pedestrian
1599,14,-62.58,-61.25,0.00,Pedestrian
1599,15,-142.49,50.78,0.00,Pedestrian
1599,16,142.11,86.56,0.00,Pedestrian
1599,17,105.68,77.22,0.00,Pedestrian
1599,18,-67.16,-140.84,0.00,Pedestrian
1600,0,7.51,57.76,0.00,Vehicle
1600,1,146.48,-138.66,0.01,Vehicle
1600,2,-9.06,-56.09,0.00,Vehicle
1600,3,12.17,-99.07,0.01,Vehicle
1600,4,-4.45,17.82,0.06,Vehicle
1600,5,24.71,-97.83,0.33,Vehicle
1600,6,-33.63,-101.16,0.00,Vehicle
1600,7,-137.33,12.46,1.93,Vehicle
1600,8,-62.59,-137.12,0.00,Pedestrian
1600,9,-134.30,-60.56,0.00,Pedestrian
1600,10,60.57,-67.91,0.00,Pedestrian
1600,11,127.03,144.11,0.00,Pedestrian
1600,12,15.51,130.81,0.00,Pedestrian
1600,13,15.51,137.35,0.00,Pedestrian
1600,14,-62.58,-61.25,0.00,Pedestrian
1600,15,-142.49,50.78,0.00,Pedestrian
1600,16,142.11,86.56,0.00,Pedestrian
1600,17,105.68,77.22,0.00,Pedestrian
1600,18,-67.16,-140.84,0.00,Pedestrian
1601,0,7.51,57.76,0.01,Vehicle
1601,1,146.48,-138.66,0.00,Vehicle
1601,2,-9.04,-56.25,0.00,Vehicle
1601,3,12.09,-99.07,0.00,Vehicle
1601,4,-4.45,18.19,0.03,Vehicle
1601,5,24.72,-97.83,0.18,Vehicle
1601,6,-33.18,-101.16,0.00,Vehicle
1601,7,-137.33,12.62,2.09,Vehicle
1601,8,-62.72,-137.13,0.00,Pedestrian
1601,9,-134.17,-60.56,0.00,Pedestrian
1601,10,60.57,-68.04,0.00,Pedestrian
