t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
1377,6,2.66,-39.64,0.00,Vehicle
1377,7,-146.49,-139.46,0.00,Vehicle
1377,8,-60.93,-109.27,0.00,Pedestrian
1377,9,-140.75,-63.60,0.00,Pedestrian
1377,10,60.34,-124.15,0.00,Pedestrian
1377,11,105.68,135.56,0.05,Pedestrian
1377,12,73.97,140.85,0.00,Pedestrian
1377,13,15.50,133.37,0.05,Pedestrian
1377,14,-49.42,-60.58,0.03,Pedestrian
1377,15,-105.99,15.35,0.00,Pedestrian
1377,16,109.74,61.89,0.00,Pedestrian
1377,17,59.59,125.42,0.00,Pedestrian
1377,18,-140.85,-120.46,0.00,Pedestrian
1378,0,11.87,-11.97,46.97,Vehicle
1378,1,70.39,57.22,47.45,Vehicle
1378,2,11.84,61.30,47.64,Vehicle
1378,3,-30.65,-145.70,47.38,Vehicle
1378,4,-99.12,-11.08,0.42,Vehicle
1378,5,-57.63,-102.91,47.41,Vehicle
1378,6,2.66,-39.26,18.98,Vehicle
1378,7,-146.49,-139.46,0.00,Vehicle
1378,8,-61.20,-109.38,14.24,Pedestrian
1378,9,-140.75,-63.89,14.24,Pedestrian
1378,10,60.34,-123.87,14.24,Pedestrian
1378,11,105.96,135.61,14.23,Pedestrian
1378,12,74.26,140.85,14.24,Pedestrian
1378,13,15.78,133.40,14.22,Pedestrian
1378,14,-49.64,-60.77,14.23,Pedestrian
1378,15,-105.96,15.63,14.24,Pedestrian
1378,16,109.85,62.16,14.24,Pedestrian
1378,17,59.59,125.13,14.24,Pedestrian
1378,18,-140.86,-120.18,14.24,Pedestrian
1379,0,11.86,-11.97,0.23,Vehicle
1379,1,70.39,57.22,0.00,Vehicle
1379,2,11.82,61.31,1.12,Vehicle
1379,3,-30.65,-145.70,0.00,Vehicle
1379,4,-99.11,-11.06,0.91,Vehicle
1379,5,-57.63,-102.91,0.00,Vehicle
1379,6,2.66,-39.26,0.00,Vehicle
1379,7,-146.49,-139.46,0.00,Vehicle
1379,8,-61.20,-109.38,0.00,Pedestrian
1379,9,-140.75,-63.89,0.00,Pedestrian
1379,10,60.34,-123.87,0.00,Pedestrian
1379,11,105.76,135.61,10.00,Pedestrian
1379,12,74.26,140.85,0.00,Pedestrian
1379,13,15.58,133.40,10.00,Pedestrian
1379,14,-49.64,-60.62,7.43,Pedestrian
1379,15,-105.93,15.58,3.19,Pedestrian
1379,16,109.85,62.16,0.00,Pedestrian
1379,17,59.59,125.13,0.00,Pedestrian
1379,18,-140.86,-120.18,0.00,Pedestrian
1380,0,11.86,-11.97,0.23,Vehicle
1380,1,70.39,57.22,0.00,Vehicle
1380,2,11.80,61.32,0.66,Vehicle
1380,3,-30.65,-145.70,0.00,Vehicle
1380,4,-99.12,-11.05,0.53,Vehicle
1380,5,-57.63,-102.91,0.00,Vehicle
1380,6,2.66,-39.26,0.00,Vehicle
1380,7,-146.49,-139.46,0.00,Vehicle
1380,8,-61.20,-109.38,0.00,Pedestrian
1380,9,-140.75,-63.89,0.00,Pedestrian
1380,10,60.34,-123.87,0.00,Pedestrian
1380,11,105.70,135.61,3.23,Pedestrian
1380,12,74.26,140.85,0.00,Pedestrian
1380,13,15.52,133.40,3.36,Pedestrian
1380,14,-49.64,-60.59,1.49,Pedestrian
1380,15,-105.92,15.57,0.64,Pedestrian
1380,16,109.85,62.16,0.00,Pedestrian
1380,17,59.59,125.13,0.00,Pedestrian
1380,18,-140.86,-120.18,0.00,Pedestrian
1381,0,12.41,-12.04,27.63,Vehicle
1381,1,69.77,57.23,30.61,Vehicle
1381,2,11.79,61.93,30.81,Vehicle
1381,3,-31.26,-145.70,30.57,Vehicle
1381,4,-99.12,-11.04,0.50,Vehicle
1381,5,-57.64,-103.53,30.59,Vehicle
1381,6,2.66,-39.02,12.24,Vehicle
1381,7,-146.49,-139.46,0.00,Vehicle
1381,8,-61.37,-109.45,9.18,Pedestrian
1381,9,-140.75,-64.07,9.18,Pedestrian
1381,10,60.34,-123.68,9.18,Pedestrian
1381,11,105.86,135.64,8.55,Pedestrian
1381,12,74.44,140.85,9.18,Pedestrian
1381,13,15.69,133.41,8.51,Pedestrian
1381,14,-49.78,-60.70,8.99,Pedestrian
1381,15,-105.92,15.75,9.06,Pedestrian
1381,16,109.92,62.33,9.18,Pedestrian
1381,17,59.60,124.95,9.18,Pedestrian
1381,18,-140.86,-120.00,9.18,Pedestrian
1382,0,12.40,-12.04,0.23,Vehicle
1382,1,69.77,57.23,0.00,Vehicle
1382,2,11.77,61.93,0.96,Vehicle
1382,3,-31.26,-145.70,0.00,Vehicle
1382,4,-99.12,-11.03,0.83,Vehicle
1382,5,-57.64,-103.53,0.00,Vehicle
1382,6,2.66,-39.02,0.00,Vehicle
1382,7,-146.49,-139.46,0.00,Vehicle
1382,8,-61.37,-109.45,0.00,Pedestrian
1382,9,-140.75,-64.07,0.00,Pedestrian
1382,10,60.34,-123.68,0.00,Pedestrian
1382,11,105.72,135.64,7.32,Pedestrian
1382,12,74.44,140.85,0.00,Pedestrian
1382,13,15.54,133.41,7.47,Pedestrian
1382,14,-49.78,-60.61,4.87,Pedestrian
1382,15,-105.84,15.66,5.75,Pedestrian
1382,16,109.92,62.33,0.00,Pedestrian
1382,17,59.60,124.95,0.00,Pedestrian
1382,18,-140.86,-120.00,0.00,Pedestrian
1383,0,12.40,-12.04,0.23,Vehicle
1383,1,69.77,57.23,0.00,Vehicle
1383,2,11.76,61.93,0.75,Vehicle
1383,3,-31.26,-145.70,0.00,Vehicle
1383,4,-99.12,-11.02,0.30,Vehicle
1383,5,-57.64,-103.53,0.00,Vehicle
1383,6,2.66,-39.02,0.00,Vehicle
1383,7,-146.49,-139.46,0.00,Vehicle
1383,8,-61.37,-109.45,0.00,Pedestrian
1383,9,-140.75,-64.07,0.00,Pedestrian
1383,10,60.34,-123.68,0.00,Pedestrian
1383,11,105.69,135.64,1.46,Pedestrian
1383,12,74.44,140.85,0.00,Pedestrian
1383,13,15.51,133.41,1.49,Pedestrian
1383,14,-49.78,-60.59,0.97,Pedestrian
1383,15,-105.82,15.65,1.15,Pedestrian
1383,16,109.92,62.33,0.00,Pedestrian
1383,17,59.60,124.95,0.00,Pedestrian
1383,18,-140.86,-120.00,0.00,Pedestrian
1384,0,12.87,-12.08,23.52,Vehicle
1384,1,69.21,57.23,28.22,Vehicle
1384,2,11.75,62.50,28.24,Vehicle
1384,3,-31.82,-145.71,28.19,Vehicle
1384,4,-99.12,-11.02,0.18,Vehicle
1384,5,-57.64,-104.09,28.20,Vehicle
1384,6,2.66,-38.79,11.29,Vehicle
1384,7,-146.49,-139.46,0.00,Vehicle
1384,8,-61.52,-109.51,8.47,Pedestrian
1384,9,-140.75,-64.24,8.47,Pedestrian
1384,10,60.35,-123.52,8.47,Pedestrian
1384,11,105.85,135.67,8.18,Pedestrian
1384,12,74.61,140.86,8.47,Pedestrian
1384,13,15.67,133.42,8.17,Pedestrian
1384,14,-49.90,-60.70,8.34,Pedestrian
1384,15,-105.81,15.81,8.31,Pedestrian
1384,16,109.75,62.33,8.47,Pedestrian
1384,17,59.60,124.78,8.47,Pedestrian
1384,18,-140.86,-119.83,8.47,Pedestrian
1385,0,12.86,-12.08,0.23,Vehicle
1385,1,69.21,57.23,0.00,Vehicle
1385,2,11.72,62.49,1.02,Vehicle
1385,3,-31.82,-145.71,0.00,Vehicle
1385,4,-99.12,-11.01,0.50,Vehicle
1385,5,-57.64,-104.09,0.00,Vehicle
1385,6,2.66,-38.79,0.00,Vehicle
1385,7,-146.49,-139.46,0.00,Vehicle
1385,8,-61.52,-109.51,0.00,Pedestrian
1385,9,-140.75,-64.24,0.00,Pedestrian
1385,10,60.35,-123.52,0.00,Pedestrian
1385,11,105.71,135.67,6.74,Pedestrian
1385,12,74.61,140.86,0.00,Pedestrian
1385,13,15.53,133.42,6.81,Pedestrian
1385,14,-49.90,-60.61,4.47,Pedestrian
1385,15,-105.74,15.78,4.00,Pedestrian
1385,16,109.75,62.33,0.00,Pedestrian
1385,17,59.60,124.78,0.00,Pedestrian
1385,18,-140.86,-119.83,0.00,Pedestrian
1386,0,13.17,-12.09,15.28,Vehicle
1386,1,68.82,57.24,19.38,Vehicle
1386,2,11.72,62.88,19.34,Vehicle
1386,3,-32.21,-145.71,19.36,Vehicle
1386,4,-99.12,-11.00,0.28,Vehicle
1386,5,-57.65,-104.48,19.37,Vehicle
1386,6,2.66,-38.64,7.75,Vehicle
1386,7,-146.49,-139.46,0.00,Vehicle
1386,8,-61.63,-109.55,5.81,Pedestrian
1386,9,-140.75,-64.36,5.81,Pedestrian
1386,10,60.35,-123.40,5.81,Pedestrian
1386,11,105.80,135.69,4.50,Pedestrian
1386,12,74.73,140.86,5.81,Pedestrian
1386,13,15.62,133.43,4.46,Pedestrian
1386,14,-49.99,-60.66,5.27,Pedestrian
1386,15,-105.73,15.89,5.50,Pedestrian
1386,16,109.80,62.44,5.81,Pedestrian
1386,17,59.60,124.66,5.81,Pedestrian
1386,18,-140.86,-119.71,5.81,Pedestrian
1387,0,13.31,-12.10,7.25,Vehicle
1387,1,68.63,57.24,9.55,Vehicle
1387,2,11.71,63.07,9.54,Vehicle
1387,3,-32.40,-145.72,9.54,Vehicle
1387,4,-99.12,-10.99,0.49,Vehicle
1387,5,-57.65,-104.67,9.54,Vehicle
1387,6,2.66,-38.56,3.82,Vehicle
1387,7,-146.49,-139.46,0.00,Vehicle
1387,8,-61.68,-109.57,2.86,Pedestrian
1387,9,-140.75,-64.42,2.86,Pedestrian
1387,10,60.35,-123.34,2.86,Pedestrian
1387,11,105.76,135.70,2.05,Pedestrian
1387,12,74.78,140.86,2.86,Pedestrian
1387,13,15.58,133.43,2.07,Pedestrian
1387,14,-50.03,-60.64,2.55,Pedestrian
1387,15,-105.69,15.94,3.05,Pedestrian
1387,16,109.74,62.43,2.86,Pedestrian
1387,17,59.60,124.61,2.86,Pedestrian
1387,18,-140.86,-119.65,2.86,Pedestrian
1388,0,13.31,-12.10,0.22,Vehicle
1388,1,68.63,57.24,0.00,Vehicle
1388,2,11.71,63.07,0.10,Vehicle
1388,3,-32.40,-145.72,0.00,Vehicle
1388,4,-99.11,-10.99,0.48,Vehicle
1388,5,-57.65,-104.67,0.00,Vehicle
1388,6,2.66,-38.56,0.00,Vehicle
1388,7,-146.49,-139.46,0.00,Vehicle
1388,8,-61.68,-109.57,0.00,Pedestrian
1388,9,-140.75,-64.42,0.00,Pedestrian
1388,10,60.35,-123.34,0.00,Pedestrian
1388,11,105.70,135.70,3.23,Pedestrian
1388,12,74.78,140.86,0.00,Pedestrian
1388,13,15.52,133.43,3.27,Pedestrian
1388,14,-50.03,-60.59,2.15,Pedestrian
1388,15,-105.68,15.93,0.76,Pedestrian
1388,16,109.74,62.43,0.00,Pedestrian
1388,17,59.60,124.61,0.00,Pedestrian
1388,18,-140.86,-119.65,0.00,Pedestrian
1389,0,13.63,-12.10,16.12,Vehicle
1389,1,68.18,57.25,22.46,Vehicle
1389,2,11.72,63.52,22.46,Vehicle
1389,3,-32.85,-145.72,22.44,Vehicle
1389,4,-99.11,-10.99,0.07,Vehicle
1389,5,-57.65,-105.12,22.45,Vehicle
1389,6,2.66,-38.38,8.98,Vehicle
1389,7,-146.49,-139.46,0.00,Vehicle
1389,8,-61.81,-109.63,6.74,Pedestrian
1389,9,-140.75,-64.55,6.74,Pedestrian
1389,10,60.35,-123.21,6.74,Pedestrian
1389,11,105.81,135.73,6.11,Pedestrian
1389,12,74.92,140.86,6.74,Pedestrian
1389,13,15.64,133.44,6.09,Pedestrian
1389,14,-50.14,-60.67,6.47,Pedestrian
1389,15,-105.67,16.07,6.72,Pedestrian
1389,16,109.79,62.56,6.74,Pedestrian
1389,17,59.60,124.47,6.74,Pedestrian
1389,18,-140.86,-119.52,6.74,Pedestrian
1390,0,13.62,-12.09,0.39,Vehicle
1390,1,68.18,57.25,0.00,Vehicle
1390,2,11.72,63.52,0.18,Vehicle
1390,3,-32.85,-145.72,0.00,Vehicle
1390,4,-99.11,-10.98,0.37,Vehicle
1390,5,-57.65,-105.12,0.00,Vehicle
1390,6,2.66,-38.38,0.00,Vehicle
1390,7,-146.49,-139.46,0.00,Vehicle
1390,8,-61.81,-109.63,0.00,Pedestrian
1390,9,-140.75,-64.55,0.00,Pedestrian
1390,10,60.35,-123.21,0.00,Pedestrian
1390,11,105.71,135.73,5.41,Pedestrian
1390,12,74.92,140.86,0.00,Pedestrian
1390,13,15.53,133.44,5.51,Pedestrian
1390,14,-50.14,-60.60,3.62,Pedestrian
1390,15,-105.67,16.07,0.15,Pedestrian
1390,16,109.79,62.56,0.00,Pedestrian
1390,17,59.60,124.47,0.00,Pedestrian
1390,18,-140.86,-119.52,0.00,Pedestrian
1391,0,13.62,-12.09,0.41,Vehicle
1391,1,68.18,57.25,0.00,Vehicle
1391,2,11.72,63.52,0.21,Vehicle
1391,3,-32.85,-145.72,0.00,Vehicle
1391,4,-99.10,-10.98,0.19,Vehicle
1391,5,-57.65,-105.12,0.00,Vehicle
1391,6,2.66,-38.38,0.00,Vehicle
1391,7,-146.49,-139.46,0.00,Vehicle
1391,8,-61.81,-109.63,0.00,Pedestrian
1391,9,-140.75,-64.55,0.00,Pedestrian
1391,10,60.35,-123.21,0.00,Pedestrian
1391,11,105.69,135.73,1.08,Pedestrian
1391,12,74.92,140.86,0.00,Pedestrian
1391,13,15.51,133.44,1.10,Pedestrian
1391,14,-50.14,-60.59,0.72,Pedestrian
1391,15,-105.67,16.07,0.03,Pedestrian
1391,16,109.79,62.56,0.00,Pedestrian
1391,17,59.60,124.47,0.00,Pedestrian
1391,18,-140.86,-119.52,0.00,Pedestrian
1392,0,13.61,-12.08,0.67,Vehicle
1392,1,68.18,57.25,0.00,Vehicle
1392,2,11.73,63.52,0.45,Vehicle
1392,3,-32.85,-145.72,0.00,Vehicle
1392,4,-99.10,-10.98,0.14,Vehicle
1392,5,-57.65,-105.12,0.00,Vehicle
1392,6,2.66,-38.38,0.00,Vehicle
1392,7,-146.49,-139.46,0.00,Vehicle
1392,8,-61.81,-109.63,0.00,Pedestrian
1392,9,-140.75,-64.55,0.00,Pedestrian
1392,10,60.35,-123.21,0.00,Pedestrian
1392,11,105.68,135.73,0.22,Pedestrian
1392,12,74.92,140.86,0.00,Pedestrian
1392,13,15.50,133.44,0.22,Pedestrian
1392,14,-50.14,-60.58,0.14,Pedestrian
1392,15,-105.67,16.07,0.01,Pedestrian
1392,16,109.79,62.56,0.00,Pedestrian
1392,17,59.60,124.47,0.00,Pedestrian
1392,18,-140.86,-119.52,0.00,Pedestrian
1393,0,14.29,-12.06,34.01,Vehicle
1393,1,67.29,57.26,44.34,Vehicle
1393,2,11.75,64.41,44.35,Vehicle
1393,3,-33.74,-145.73,44.30,Vehicle
1393,4,-99.10,-10.98,0.19,Vehicle
1393,5,-57.66,-106.00,44.32,Vehicle
1393,6,2.66,-38.38,0.00,Vehicle
1393,7,-146.49,-139.46,0.00,Vehicle
1393,8,-62.06,-109.73,13.30,Pedestrian
1393,9,-140.75,-64.82,13.30,Pedestrian
1393,10,60.35,-122.94,13.30,Pedestrian
1393,11,105.94,135.77,13.26,Pedestrian
1393,12,75.18,140.86,13.30,Pedestrian
1393,13,15.77,133.46,13.26,Pedestrian
1393,14,-50.34,-60.76,13.28,Pedestrian
1393,15,-105.67,16.33,13.30,Pedestrian
1393,16,109.52,62.55,13.30,Pedestrian
1393,17,59.60,124.21,13.30,Pedestrian
1393,18,-140.86,-119.25,13.30,Pedestrian
1394,0,14.29,-12.04,0.82,Vehicle
1394,1,67.29,57.26,0.00,Vehicle
1394,2,11.76,64.41,0.58,Vehicle
1394,3,-33.74,-145.73,0.00,Vehicle
1394,4,-99.09,-10.97,0.75,Vehicle
1394,5,-57.66,-106.00,0.00,Vehicle
1394,6,2.66,-38.38,0.00,Vehicle
1394,7,-146.49,-139.46,0.00,Vehicle
1394,8,-62.06,-109.73,0.00,Pedestrian
1394,9,-140.75,-64.82,0.00,Pedestrian
1394,10,60.35,-122.94,0.00,Pedestrian
1394,11,105.74,135.77,10.00,Pedestrian
1394,12,75.18,140.86,0.00,Pedestrian
1394,13,15.57,133.46,10.00,Pedestrian
1394,14,-50.34,-60.62,6.98,Pedestrian
1394,15,-105.67,16.33,0.00,Pedestrian
1394,16,109.52,62.55,0.00,Pedestrian
1394,17,59.60,124.21,0.00,Pedestrian
1394,18,-140.86,-119.25,0.00,Pedestrian
1395,0,14.28,-12.02,0.99,Vehicle
1395,1,67.29,57.26,0.00,Vehicle
1395,2,11.76,64.41,0.09,Vehicle
1395,3,-33.74,-145.73,0.00,Vehicle
1395,4,-99.08,-10.97,0.34,Vehicle
1395,5,-57.66,-106.00,0.00,Vehicle
1395,6,2.66,-38.38,0.00,Vehicle
1395,7,-146.49,-139.46,0.00,Vehicle
1395,8,-62.06,-109.73,0.00,Pedestrian
1395,9,-140.75,-64.82,0.00,Pedestrian
1395,10,60.35,-122.94,0.00,Pedestrian
1395,11,105.69,135.77,2.51,Pedestrian
1395,12,75.18,140.86,0.00,Pedestrian
1395,13,15.51,133.46,2.62,Pedestrian
1395,14,-50.34,-60.59,1.40,Pedestrian
1395,15,-105.67,16.33,0.00,Pedestrian
1395,16,109.52,62.55,0.00,Pedestrian
1395,17,59.60,124.21,0.00,Pedestrian
1395,18,-140.86,-119.25,0.00,Pedestrian
1396,0,14.77,-12.00,24.46,Vehicle
1396,1,66.67,57.26,31.12,Vehicle
1396,2,11.76,65.03,31.18,Vehicle
1396,3,-34.36,-145.74,31.10,Vehicle
1396,4,-99.07,-10.97,0.30,Vehicle
1396,5,-57.67,-106.63,31.11,Vehicle
1396,6,2.66,-38.13,12.45,Vehicle
1396,7,-146.49,-139.46,0.00,Vehicle
1396,8,-62.19,-109.73,6.73,Pedestrian
1396,9,-140.75,-65.00,9.34,Pedestrian
1396,10,60.35,-122.75,9.34,Pedestrian
1396,11,105.87,135.81,8.84,Pedestrian
1396,12,75.37,140.86,9.34,Pedestrian
1396,13,15.69,133.48,8.81,Pedestrian
1396,14,-50.48,-60.71,9.16,Pedestrian
1396,15,-105.66,16.52,9.34,Pedestrian
1396,16,109.53,62.67,6.26,Pedestrian
1396,17,59.61,124.02,9.34,Pedestrian
1396,18,-140.86,-119.07,9.34,Pedestrian
1397,0,14.77,-11.98,1.36,Vehicle
1397,1,66.67,57.26,0.00,Vehicle
1397,2,11.76,65.04,0.06,Vehicle
1397,3,-34.36,-145.74,0.00,Vehicle
1397,4,-99.06,-10.96,0.72,Vehicle
1397,5,-57.67,-106.63,0.00,Vehicle
1397,6,2.66,-38.13,0.00,Vehicle
1397,7,-146.49,-139.46,0.00,Vehicle
1397,8,-62.19,-109.73,0.00,Pedestrian
1397,9,-140.75,-65.00,0.00,Pedestrian
1397,10,60.35,-122.75,0.00,Pedestrian
1397,11,105.72,135.81,7.43,Pedestrian
1397,12,75.37,140.86,0.00,Pedestrian
1397,13,15.54,133.48,7.56,Pedestrian
1397,14,-50.48,-60.61,4.96,Pedestrian
1397,15,-105.66,16.52,0.00,Pedestrian
1397,16,109.53,62.60,3.52,Pedestrian
1397,17,59.61,124.02,0.00,Pedestrian
1397,18,-140.86,-119.07,0.00,Pedestrian
1398,0,14.77,-11.95,1.28,Vehicle
1398,1,66.67,57.26,0.00,Vehicle
1398,2,11.76,65.04,0.02,Vehicle
1398,3,-34.36,-145.74,0.00,Vehicle
1398,4,-99.06,-10.96,0.21,Vehicle
1398,5,-57.67,-106.63,0.00,Vehicle
1398,6,2.66,-38.13,0.00,Vehicle
1398,7,-146.49,-139.46,0.00,Vehicle
1398,8,-62.19,-109.73,0.00,Pedestrian
1398,9,-140.75,-65.00,0.00,Pedestrian
1398,10,60.35,-122.75,0.00,Pedestrian
1398,11,105.69,135.81,1.49,Pedestrian
1398,12,75.37,140.86,0.00,Pedestrian
1398,13,15.51,133.48,1.51,Pedestrian
1398,14,-50.48,-60.59,0.99,Pedestrian
1398,15,-105.66,16.52,0.00,Pedestrian
1398,16,109.53,62.59,0.70,Pedestrian
1398,17,59.61,124.02,0.00,Pedestrian
1398,18,-140.86,-119.07,0.00,Pedestrian
1399,0,14.77,-11.92,1.29,Vehicle
1399,1,66.67,57.26,0.00,Vehicle
1399,2,11.76,65.04,0.00,Vehicle
1399,3,-34.36,-145.74,0.00,Vehicle
1399,4,-99.06,-10.96,0.06,Vehicle
1399,5,-57.67,-106.63,0.00,Vehicle
1399,6,2.66,-38.13,0.00,Vehicle
1399,7,-146.49,-139.46,0.00,Vehicle
1399,8,-62.19,-109.73,0.00,Pedestrian
1399,9,-140.75,-65.00,0.00,Pedestrian
1399,10,60.35,-122.75,0.00,Pedestrian
1399,11,105.68,135.81,0.30,Pedestrian
1399,12,75.37,140.86,0.00,Pedestrian
1399,13,15.50,133.48,0.30,Pedestrian
1399,14,-50.48,-60.58,0.20,Pedestrian
1399,15,-105.66,16.52,0.00,Pedestrian
1399,16,109.53,62.58,0.14,Pedestrian
1399,17,59.61,124.02,0.00,Pedestrian
1399,18,-140.86,-119.07,0.00,Pedestrian
1400,0,15.33,-11.92,27.78,Vehicle
1400,1,66.00,57.27,33.74,Vehicle
1400,2,11.76,65.71,33.74,Vehicle
1400,3,-35.03,-145.75,33.72,Vehicle
1400,4,-99.06,-10.96,0.03,Vehicle
1400,5,-57.67,-107.30,33.73,Vehicle
1400,6,2.66,-37.86,13.50,Vehicle
1400,7,-146.49,-139.46,0.00,Vehicle
1400,8,-62.38,-109.81,10.12,Pedestrian
1400,9,-140.75,-65.21,10.12,Pedestrian
1400,10,60.35,-122.55,10.12,Pedestrian
1400,11,105.88,135.85,10.06,Pedestrian
1400,12,75.57,140.86,10.12,Pedestrian
1400,13,15.70,133.49,10.06,Pedestrian
1400,14,-50.63,-60.72,10.10,Pedestrian
1400,15,-105.66,16.72,10.12,Pedestrian
1400,16,109.61,62.77,10.10,Pedestrian
1400,17,59.61,123.82,10.12,Pedestrian
1400,18,-140.86,-118.86,10.12,Pedestrian
1401,0,15.33,-11.90,0.83,Vehicle
1401,1,66.00,57.27,0.00,Vehicle
1401,2,11.76,65.71,0.04,Vehicle
1401,3,-35.03,-145.75,0.00,Vehicle
1401,4,-99.05,-10.95,0.60,Vehicle
1401,5,-57.67,-107.30,0.00,Vehicle
1401,6,2.66,-37.86,0.00,Vehicle
1401,7,-146.49,-139.46,0.00,Vehicle
1401,8,-62.38,-109.81,0.00,Pedestrian
1401,9,-140.75,-65.21,0.00,Pedestrian
1401,10,60.35,-122.55,0.00,Pedestrian
1401,11,105.72,135.85,7.95,Pedestrian
1401,12,75.57,140.86,0.00,Pedestrian
1401,13,15.54,133.49,8.09,Pedestrian
1401,14,-50.63,-60.61,5.33,Pedestrian
1401,15,-105.66,16.72,0.00,Pedestrian
1401,16,109.61,62.62,7.47,Pedestrian
1401,17,59.61,123.82,0.00,Pedestrian
1401,18,-140.86,-118.86,0.00,Pedestrian
1402,0,15.73,-11.89,19.63,Vehicle
1402,1,65.52,57.28,23.66,Vehicle
1402,2,11.76,66.18,23.67,Vehicle
1402,3,-35.51,-145.75,23.64,Vehicle
1402,4,-99.05,-10.94,0.25,Vehicle
1402,5,-57.68,-107.77,23.65,Vehicle
1402,6,2.66,-37.67,9.46,Vehicle
1402,7,-146.49,-139.46,0.00,Vehicle
1402,8,-62.39,-109.66,7.10,Pedestrian
1402,9,-140.75,-65.35,7.10,Pedestrian
1402,10,60.35,-122.41,7.10,Pedestrian
1402,11,105.83,135.87,5.53,Pedestrian
1402,12,75.72,140.86,7.10,Pedestrian
1402,13,15.65,133.50,5.48,Pedestrian
1402,14,-50.74,-60.68,6.45,Pedestrian
1402,15,-105.66,16.86,7.10,Pedestrian
1402,16,109.47,62.58,7.33,Pedestrian
1402,17,59.61,123.67,7.10,Pedestrian
1402,18,-140.86,-118.72,7.10,Pedestrian
1403,0,15.72,-11.88,0.86,Vehicle
1403,1,65.52,57.28,0.00,Vehicle
1403,2,11.76,66.18,0.03,Vehicle
1403,3,-35.51,-145.75,0.00,Vehicle
1403,4,-99.04,-10.94,0.57,Vehicle
1403,5,-57.68,-107.77,0.00,Vehicle
1403,6,2.66,-37.67,0.00,Vehicle
1403,7,-146.49,-139.46,0.00,Vehicle
1403,8,-62.39,-109.66,0.00,Pedestrian
1403,9,-140.75,-65.35,0.00,Pedestrian
1403,10,60.35,-122.41,0.00,Pedestrian
1403,11,105.71,135.87,5.92,Pedestrian
1403,12,75.72,140.86,0.00,Pedestrian
1403,13,15.53,133.50,5.98,Pedestrian
1403,14,-50.74,-60.60,3.94,Pedestrian
1403,15,-105.66,16.86,0.00,Pedestrian
1403,16,109.47,62.58,0.00,Pedestrian
1403,17,59.61,123.67,0.00,Pedestrian
1403,18,-140.86,-118.72,0.00,Pedestrian
1404,0,16.06,-11.86,16.61,Vehicle
1404,1,65.13,57.28,19.86,Vehicle
1404,2,11.76,66.58,19.87,Vehicle
1404,3,-35.90,-145.76,19.84,Vehicle
1404,4,-99.04,-10.93,0.27,Vehicle
1404,5,-57.68,-108.17,19.85,Vehicle
1404,6,2.66,-37.51,7.94,Vehicle
1404,7,-146.49,-139.46,0.00,Vehicle
1404,8,-62.50,-109.71,5.96,Pedestrian
1404,9,-140.75,-65.47,5.96,Pedestrian
1404,10,60.35,-122.29,5.96,Pedestrian
1404,11,105.80,135.90,4.80,Pedestrian
1404,12,75.83,140.86,5.96,Pedestrian
1404,13,15.62,133.51,4.76,Pedestrian
1404,14,-50.83,-60.67,5.47,Pedestrian
1404,15,-105.66,16.98,5.96,Pedestrian
1404,16,109.51,62.69,5.96,Pedestrian
1404,17,59.61,123.56,5.96,Pedestrian
1404,18,-140.87,-118.60,5.96,Pedestrian
1405,0,16.06,-11.84,1.02,Vehicle
1405,1,65.13,57.28,0.00,Vehicle
1405,2,11.76,66.58,0.02,Vehicle
1405,3,-35.90,-145.76,0.00,Vehicle
1405,4,-99.03,-10.92,0.51,Vehicle
1405,5,-57.68,-108.17,0.00,Vehicle
1405,6,2.66,-37.51,0.00,Vehicle
1405,7,-146.49,-139.46,0.00,Vehicle
1405,8,-62.50,-109.71,0.00,Pedestrian
1405,9,-140.75,-65.47,0.00,Pedestrian
1405,10,60.35,-122.29,0.00,Pedestrian
1405,11,105.70,135.90,4.91,Pedestrian
1405,12,75.83,140.86,0.00,Pedestrian
1405,13,15.53,133.51,5.00,Pedestrian
1405,14,-50.83,-60.60,3.30,Pedestrian
1405,15,-105.66,16.98,0.00,Pedestrian
1405,16,109.51,62.61,4.37,Pedestrian
1405,17,59.61,123.56,0.00,Pedestrian
1405,18,-140.87,-118.60,0.00,Pedestrian
1406,0,16.06,-11.84,0.44,Vehicle
1406,1,65.13,57.28,0.00,Vehicle
1406,2,11.76,66.58,0.01,Vehicle
1406,3,-35.90,-145.76,0.00,Vehicle
1406,4,-99.03,-10.92,0.15,Vehicle
1406,5,-57.68,-108.17,0.00,Vehicle
1406,6,2.66,-37.51,0.00,Vehicle
1406,7,-146.49,-139.46,0.00,Vehicle
1406,8,-62.50,-109.71,0.00,Pedestrian
1406,9,-140.75,-65.47,0.00,Pedestrian
1406,10,60.35,-122.29,0.00,Pedestrian
1406,11,105.68,135.90,0.98,Pedestrian
1406,12,75.83,140.86,0.00,Pedestrian
1406,13,15.51,133.51,1.00,Pedestrian
1406,14,-50.83,-60.59,0.66,Pedestrian
1406,15,-105.66,16.98,0.00,Pedestrian
1406,16,109.51,62.59,0.87,Pedestrian
1406,17,59.61,123.56,0.00,Pedestrian
1406,18,-140.87,-118.60,0.00,Pedestrian
1407,0,16.45,-11.84,19.62,Vehicle
1407,1,64.67,57.29,23.10,Vehicle
1407,2,11.77,67.04,23.10,Vehicle
